count_11_00	count_11_15	count_11_60	count_12_00	count_12_15	count_12_60	count_13_00	count_13_15	count_13_60
BnaC07g32480D	989	1287	1135	1035	992	1086	1470	1363	1834
BnaC07g32490D	4	2	2	3	2	2	1	3	0
BnaC07g32500D	0	0	0	0	0	0	0	0	1
BnaC07g32510D	788	1167	912	1725	1700	1582	956	1025	772
BnaC07g32520D	429	547	520	427	345	387	582	637	649
BnaC07g32530D	394	559	458	500	411	475	724	813	864
BnaC07g32540D	0	0	0	0	0	1	0	0	0
BnaC07g32550D	223	314	216	305	320	262	379	432	278
BnaC07g32560D	1324	1953	2450	859	860	1067	2597	2727	3994
BnaC07g32570D	1016	1249	874	1175	1027	962	1888	1783	1405
BnaC07g32580D	0	0	3	0	4	4	3	0	2
BnaC07g32590D	0	0	0	0	0	0	0	1	0
BnaC07g32600D	1843	2306	2046	7741	6321	7591	5377	4032	3597
BnaC07g32610D	6	17	15	43	30	11	31	47	27
BnaC07g32620D	0	0	0	0	0	0	0	0	0
BnaC07g32630D	6	2	5	7	9	29	8	7	6
BnaC07g32640D	369	479	401	620	570	567	519	510	484
BnaC07g32650D	26	24	11	14	18	14	17	11	18
BnaC07g32660D	20	32	29	34	27	43	19	25	23
BnaC07g32670D	207	290	349	765	657	696	689	765	861
BnaC07g32680D	0	2	0	2	1	2	1	0	1
BnaC07g32690D	735	1115	1967	1336	1186	1997	1200	1570	2853
BnaC07g32700D	160	165	146	185	140	148	223	205	169
BnaC07g32710D	16	25	6	22	16	8	30	14	10
BnaC07g32720D	358	469	446	372	323	363	761	815	985
BnaC07g32730D	51	31	23	42	33	15	95	44	47
BnaC07g32740D	11	4	13	16	17	17	30	26	9
BnaC07g32750D	3	5	6	6	3	9	5	5	11
BnaC07g32760D	7917	10896	7813	10094	9911	9346	9408	11183	8945
BnaC07g32770D	37	58	42	46	19	26	88	97	59
BnaC07g32780D	0	0	0	0	2	1	0	0	0
BnaC07g32790D	68	104	38	45	51	53	114	110	103
BnaC07g32800D	1	0	0	0	0	0	0	1	0
BnaC07g32810D	489	781	478	940	797	590	987	996	836
BnaC07g32820D	1746	2158	1752	1416	1293	1338	2151	1939	1709
BnaC07g32830D	0	0	0	0	0	0	4	0	3
BnaC07g32840D	259	316	211	261	236	237	504	510	444
BnaC07g32850D	4	9	3	0	4	4	8	12	13
BnaC07g32860D	189	305	184	146	137	106	283	200	138
BnaC07g32870D	58	95	67	22	22	16	4	4	5
BnaC07g32880D	0	0	0	0	0	0	0	0	0
BnaC07g32890D	8	19	5	22	35	6	48	39	26
BnaC07g32900D	6	4	2	0	1	2	2	4	7
BnaC07g32910D	1	5	2	5	1	1	4	0	0
BnaC07g32920D	0	0	0	0	0	0	0	0	0
BnaC07g32930D	1	3	0	0	0	0	1	2	0
BnaC07g32940D	5229	7207	6824	6574	6628	6796	7134	8065	7282
BnaC07g32950D	4836	6358	6452	3286	3018	3807	7329	8423	9127
BnaC07g32960D	9	9	4	4	1	5	29	24	11
BnaC07g32970D	0	0	0	0	0	0	0	0	0
BnaC07g32980D	44	46	44	73	60	71	47	54	39
BnaC07g32990D	0	0	2	4	4	8	1	1	2
BnaC07g33000D	5866	7181	6907	5425	4811	5370	9065	8572	8312
BnaC07g33010D	2991	4134	3297	3985	3736	3616	3057	3116	2778
BnaC07g33020D	16	5	1	1	2	2	4	4	0
BnaC07g33030D	36	48	40	42	51	31	49	22	34
BnaC07g33040D	0	0	0	0	0	0	0	0	0
BnaC07g33050D	42	59	29	84	32	40	52	45	42
BnaC07g33060D	3164	4137	2834	3505	3482	3126	3635	3780	2829
BnaC07g33070D	418	510	351	673	627	594	684	722	584
BnaC07g33080D	8	63	33	27	29	36	62	52	40
BnaC07g33090D	3607	4728	4279	4278	3699	4444	8401	9650	10308
BnaC07g33100D	2	13	9	0	1	1	18	6	4
BnaC07g33110D	36231	51454	31141	36886	34565	25426	48571	47995	33112
BnaC07g33120D	286	325	256	137	73	91	1680	1202	720
BnaC07g33130D	0	0	3	0	0	0	0	0	0
BnaC07g33140D	0	0	0	0	0	0	0	0	0
BnaC07g33150D	0	0	0	0	0	0	0	0	0
BnaC07g33160D	0	0	0	0	0	0	0	0	0
BnaC07g33170D	50	67	19	26	30	14	28	47	44
BnaC07g33180D	12497	18078	9258	23281	19545	14645	14414	14073	11015
BnaC07g33190D	55	79	47	146	143	87	75	70	39
BnaC07g33200D	487	608	480	775	572	503	637	562	461
BnaC07g33210D	4630	6142	4794	3487	3488	3004	5234	5376	4358
BnaC07g33220D	208	245	265	141	151	163	279	241	152
BnaC07g33230D	168	227	191	180	144	132	166	180	181
BnaC07g33240D	647	889	567	992	969	775	800	893	567
BnaC07g33250D	1681	2260	1649	2798	2268	2199	2521	2621	2239
BnaC07g33260D	0	1	0	0	0	0	4	1	0
BnaC07g33270D	0	0	0	0	0	0	0	0	0
BnaC07g33280D	0	0	0	0	0	0	0	0	0
BnaC07g33290D	895	1200	758	1384	1406	1067	1053	1125	678
BnaC07g33300D	103	171	86	195	143	98	155	163	126
BnaC07g33310D	2343	3184	2534	2367	2580	2348	3099	3393	2843
BnaC07g33320D	0	0	1	1	0	0	0	0	0
BnaC07g33330D	1	0	0	0	1	0	0	1	0
BnaC07g33340D	24	50	33	15	43	35	76	104	86
BnaC07g33350D	2	3	2	2	4	4	4	12	10
BnaC07g33360D	189	174	149	24	8	5	0	0	5
BnaC07g33370D	2	4	1	3	1	1	3	2	0
BnaC07g33380D	0	1	1	0	4	0	0	0	0
BnaC07g33390D	2430	3173	3733	2755	2784	3327	2727	2891	2616
BnaC07g33400D	561	668	481	526	465	387	618	596	415
BnaC07g33410D	1898	2652	2497	4662	4429	4643	2543	3236	3445
BnaC07g33420D	470	721	520	970	821	711	552	515	476
BnaC07g33430D	449	677	465	645	591	411	644	643	543
BnaC07g33440D	9	12	4	10	6	9	20	22	9
BnaC07g33450D	3887	5174	4364	5119	4924	4884	4779	5078	4940
BnaC07g33460D	16	14	10	36	26	17	27	33	13
BnaC07g33470D	550	704	444	780	787	637	825	828	579
BnaC07g33480D	539	723	564	486	454	419	656	699	564
BnaC07g33490D	0	0	0	0	0	0	0	0	0
BnaC07g33500D	1	3	1	0	0	8	6	10	5
BnaC07g33510D	0	1	3	1	2	0	1	6	0
BnaC07g33520D	491	608	522	622	674	741	803	847	813
BnaC07g33530D	22	40	32	29	20	41	159	204	174
BnaC07g33540D	3	12	14	5	4	30	6	13	48
BnaC07g33550D	1	0	0	0	0	0	0	0	0
BnaC07g33560D	532	688	518	581	435	408	792	751	555
BnaC07g33570D	0	0	0	0	0	0	0	0	0
BnaC07g33580D	0	1	0	0	0	0	0	0	0
BnaC07g33590D	0	0	1	1	0	0	0	1	0
BnaC07g33600D	485	636	382	535	591	425	574	549	352
BnaC07g33610D	680	860	916	510	629	640	632	724	709
BnaC07g33620D	509	1009	3036	509	531	1634	420	933	3601
BnaC07g33630D	1	1	0	0	1	2	1	0	3
BnaC07g33640D	203	237	130	151	136	126	316	291	203
BnaC07g33650D	2075	2883	1987	2275	2199	1768	3001	3125	1834
BnaC07g33660D	1424	1776	1131	1193	1086	993	2229	1869	1455
BnaC07g33670D	35	49	26	13	23	12	53	37	45
BnaC07g33680D	59	79	38	53	44	30	79	41	49
BnaC07g33690D	0	0	0	0	0	0	0	0	0
BnaC07g33700D	1086	1436	1114	773	783	714	1507	1326	1353
BnaC07g33710D	1	1	0	0	5	1	6	4	1
BnaC07g33720D	4123	5002	2262	4278	4136	2618	8804	8181	4788
BnaC07g33730D	1801	2901	3792	2257	2290	3229	2193	2752	3241
BnaC07g33740D	0	0	0	2	5	0	1	0	0
BnaC07g33750D	0	0	0	0	0	0	1	0	1
BnaC07g33760D	1180	1263	1250	653	721	643	1728	1749	1322
BnaC07g33770D	821	1123	727	935	896	792	1200	1083	777
BnaC07g33780D	0	0	0	0	0	0	0	0	0
BnaC07g33790D	2	0	0	0	0	0	0	0	0
BnaC07g33800D	0	0	0	0	0	0	0	0	0
BnaC07g33810D	1	11	5	2	0	1	6	4	1
BnaC07g33820D	0	0	0	0	0	0	0	0	0
BnaC07g33830D	0	0	0	0	0	0	0	0	0
BnaC07g33840D	0	0	0	0	0	0	0	0	0
BnaC07g33850D	0	0	0	0	0	0	3	0	0
BnaC07g33860D	10	16	7	3	3	12	8	5	22
BnaC07g33870D	0	0	0	0	1	0	0	0	0
BnaC07g33880D	0	0	0	0	0	0	1	0	0
BnaC07g33890D	1	1	2	5	7	0	0	0	0
BnaC07g33900D	0	0	3	6	1	1	3	3	5
BnaC07g33910D	0	0	0	0	0	0	0	0	0
BnaC07g33920D	0	0	0	0	0	0	0	0	0
BnaC07g33930D	0	0	0	4	0	0	0	0	1
BnaC07g33940D	0	0	0	0	1	0	0	2	0
BnaC07g33950D	0	2	0	0	0	0	5	3	3
BnaC07g33960D	140	182	111	135	104	85	160	119	48
BnaC07g33970D	333	501	293	1660	1651	907	136	109	125
BnaC07g33980D	11	23	22	4	3	4	34	33	11
BnaC07g33990D	84	94	48	73	60	55	93	99	77
BnaC07g34000D	22	40	18	27	39	27	36	54	29
BnaC07g34010D	6	8	8	6	5	8	2	2	0
BnaC07g34020D	13	10	6	4	8	0	1	0	0
BnaC07g34030D	304	429	297	380	392	308	391	468	300
BnaC07g34040D	5	5	1	0	0	1	5	7	3
BnaC07g34050D	962	1145	920	651	666	655	1055	996	802
BnaC07g34060D	11	15	14	18	6	23	39	36	25
BnaC07g34070D	175	257	160	212	209	173	278	243	126
BnaC07g34080D	0	0	0	0	1	0	0	0	0
BnaC07g34090D	434	552	408	332	353	342	512	496	502
BnaC07g34100D	2	2	2	1	0	3	5	7	2
BnaC07g34110D	0	0	0	0	0	0	2	0	2
BnaC07g34120D	0	0	0	0	0	0	0	0	0
BnaC07g34130D	0	0	0	0	0	0	0	0	0
BnaC07g34140D	112	181	83	76	76	37	80	88	83
BnaC07g34150D	1	1	0	1	0	0	5	0	1
BnaC07g34160D	0	0	0	0	0	0	1	0	0
BnaC07g34170D	10	6	1	0	2	2	8	8	1
BnaC07g34180D	1867	2601	2062	2343	2190	1864	1428	1438	1169
BnaC07g34190D	3388	4529	4490	3968	3529	3283	4599	4558	5370
BnaC07g34200D	2830	3879	2724	3868	3349	3290	3681	3632	3110
BnaC07g34210D	0	0	0	0	0	0	0	0	0
BnaC07g34220D	551	732	529	661	542	421	840	752	584
BnaC07g34230D	0	1	0	2	4	0	1	0	1
BnaC07g34240D	312	459	222	600	529	445	221	223	149
BnaC07g34250D	578	748	738	1294	1282	1384	1204	1276	1061
BnaC07g34260D	653	961	614	660	554	523	827	862	583
BnaC07g34270D	14	25	13	22	31	18	58	49	22
BnaC07g34280D	747	1116	676	1090	1019	821	1292	1231	995
BnaC07g34290D	682	1028	711	676	569	594	1258	1157	789
BnaC07g34300D	0	0	0	0	0	0	2	0	0
BnaC07g34310D	642	793	535	892	874	765	683	716	451
BnaC07g34320D	1415	1940	1522	1875	1998	1896	1878	1956	1135
BnaC07g34330D	82	123	113	83	66	66	79	112	118
BnaC07g34340D	0	0	0	0	0	2	0	0	0
BnaC07g34350D	0	5	0	4	0	2	6	1	0
BnaC07g34360D	15	21	15	8	2	4	11	15	20
BnaC07g34370D	844	1111	696	860	890	755	1132	1051	766
BnaC07g34380D	2878	4061	2883	3952	3582	3346	5301	5356	4551
BnaC07g34390D	1918	2543	1525	1924	2039	1534	2719	2607	1602
BnaC07g34400D	2146	2918	2761	3087	2756	3037	2799	3082	3467
BnaC07g34410D	1	0	0	0	0	0	0	0	0
BnaC07g34420D	67	124	97	129	142	150	65	55	79
BnaC07g34430D	0	0	0	0	0	0	0	0	0
BnaC07g34440D	0	3	1	7	0	1	1	4	1
BnaC07g34450D	21511	31031	27945	56833	52125	47918	23711	25340	24352
BnaC07g34460D	16	9	14	24	34	30	17	5	19
BnaC07g34470D	191	179	162	325	181	257	126	127	94
BnaC07g34480D	1561	2000	1469	1134	1009	991	1504	1609	1145
BnaC07g34490D	2746	3511	2959	4027	3481	3651	3877	4208	3528
BnaC07g34500D	9	20	4	5	6	3	3	10	13
BnaC07g34510D	2743	3773	5704	1961	2140	3728	4789	4807	5677
BnaC07g34520D	485	730	406	392	359	293	1265	1039	536
BnaC07g34530D	12	35	12	13	20	3	48	43	21
BnaC07g34540D	0	3	0	0	3	0	2	0	0
BnaC07g34550D	0	0	0	0	0	0	0	0	0
BnaC07g34560D	7	1	1	3	0	0	1	3	0
BnaC07g34570D	0	0	0	0	0	0	0	0	0
BnaC07g34580D	0	0	0	0	0	0	0	0	0
BnaC07g34590D	0	0	0	0	0	0	0	0	0
BnaC07g34600D	0	0	0	0	0	0	0	0	0
BnaC07g34610D	0	0	0	0	0	0	0	0	0
BnaC07g34620D	0	0	0	0	0	0	0	0	0
BnaC07g34630D	0	0	0	1	0	0	4	1	0
BnaC07g34640D	0	0	1	0	0	0	0	0	0
BnaC07g34650D	6	20	15	2	10	1	20	14	17
BnaC07g34660D	5	9	2	2	1	4	9	1	0
BnaC07g34670D	4183	6095	4034	4732	4667	3710	5225	5518	3317
BnaC07g34680D	3122	4663	3953	3985	3467	3529	4314	4882	3951
BnaC07g34690D	770	885	533	835	799	592	884	973	711
BnaC07g34700D	0	0	0	0	0	0	0	0	0
BnaC07g34710D	0	0	0	0	0	0	0	0	0
BnaC07g34720D	0	0	0	0	0	0	0	0	0
BnaC07g34730D	0	0	0	0	0	0	0	0	0
BnaC07g34740D	0	0	0	0	0	0	0	0	0
BnaC07g34750D	0	0	0	0	0	0	0	0	0
BnaC07g34760D	322	444	263	481	483	393	247	245	178
BnaC07g34770D	33	51	38	64	40	34	55	89	76
BnaC07g34780D	0	0	0	0	0	0	0	2	0
BnaC07g34790D	0	0	0	0	1	0	0	0	0
BnaC07g34800D	0	0	0	0	0	0	0	0	0
BnaC07g34810D	0	1	0	0	0	0	0	0	0
BnaC07g34820D	0	2	0	1	0	0	0	0	0
BnaC07g34830D	1	2	1	0	0	1	0	1	0
BnaC07g34840D	1	1	0	1	1	0	0	0	0
BnaC07g34850D	0	0	0	0	0	0	0	0	0
BnaC07g34860D	882	1182	1012	833	812	783	1270	1281	1060
BnaC07g34870D	7913	10132	8166	10559	9240	9852	11788	11489	11088
BnaC07g34880D	9077	11887	8267	4862	4714	3944	19785	18523	9106
BnaC07g34890D	1514	2127	1375	2041	1885	1555	2605	2976	1671
BnaC07g34900D	8307	11142	7401	5820	5649	4094	10867	10477	6814
BnaC07g34910D	203	320	220	493	363	363	284	262	246
BnaC07g34920D	0	0	0	0	0	0	0	1	1
BnaC07g34930D	0	0	1	1	1	0	0	5	0
BnaC07g34940D	560	797	478	529	530	483	783	696	472
BnaC07g34950D	29	36	22	32	31	26	20	19	12
BnaC07g34960D	0	2	3	5	0	1	7	2	8
BnaC07g34970D	7224	13383	46848	11349	11565	28777	42229	61568	125347
BnaC07g34980D	0	5	2	5	3	0	1	0	0
BnaC07g34990D	0	0	0	0	0	0	0	0	0
BnaC07g35000D	0	0	2	0	0	0	2	1	0
BnaC07g35010D	1	0	0	0	0	1	0	0	0
BnaC07g35020D	364	592	1118	214	259	597	498	718	1037
BnaC07g35030D	0	0	0	0	1	0	0	0	0
BnaC07g35040D	82063	119472	117529	148823	132750	148162	79080	91599	88133
BnaC07g35050D	337	476	326	227	247	228	658	620	528
BnaC07g35060D	191	297	239	147	189	186	284	312	248
BnaC07g35070D	456	529	601	580	514	505	783	763	644
BnaC07g35080D	919	1110	850	798	672	622	823	791	657
BnaC07g35090D	421	499	434	243	214	167	557	692	448
BnaC07g35100D	727	972	579	564	599	489	1185	1073	800
BnaC07g35110D	0	0	0	0	0	0	0	0	0
BnaC07g35120D	2048	2597	1612	2298	2201	2056	2089	2038	1544
BnaC07g35130D	3096	4604	3286	1913	2072	1719	2358	2432	2757
BnaC07g35140D	2	3	3	0	0	0	3	2	0
BnaC07g35150D	204	233	76	147	75	59	443	257	86
BnaC07g35160D	50	40	31	47	48	39	58	76	63
BnaC07g35170D	0	0	0	0	0	0	0	0	0
BnaC07g35180D	2	5	0	0	2	0	3	0	3
BnaC07g35190D	1216	1680	1348	1784	1681	1603	1708	1628	1437
BnaC07g35200D	119	107	60	84	98	57	173	141	96
BnaC07g35210D	20	60	34	72	72	52	25	26	42
BnaC07g35220D	33	22	21	23	9	12	0	0	0
BnaC07g35230D	0	3	2	0	0	1	0	3	0
BnaC07g35240D	9	14	6	18	24	14	18	18	9
BnaC07g35250D	924	1187	835	618	554	548	714	658	459
BnaC07g35260D	70	109	40	64	72	56	92	70	53
BnaC07g35270D	192	191	241	110	163	151	229	243	237
BnaC07g35280D	46	80	49	90	114	79	42	51	27
BnaC07g35290D	1104	1333	707	1371	1251	694	638	392	262
BnaC07g35300D	1	0	0	0	0	0	0	1	3
BnaC07g35310D	217	344	204	188	179	125	501	514	292
BnaC07g35320D	583	723	463	732	649	549	1184	1010	778
BnaC07g35330D	76	120	62	91	86	43	112	115	63
BnaC07g35340D	0	1	0	0	0	0	2	0	0
BnaC07g35350D	0	3	0	1	0	0	0	2	0
BnaC07g35360D	0	0	0	0	0	0	0	0	0
BnaC07g35370D	201	269	157	261	261	210	288	305	326
BnaC07g35380D	43	75	35	53	54	42	68	64	46
BnaC07g35390D	1934	2633	1634	1847	1718	1323	1754	1909	1199
BnaC07g35400D	0	0	0	0	0	0	0	0	0
BnaC07g35410D	0	0	0	0	0	0	0	3	6
BnaC07g35420D	1	4	1	2	1	0	8	3	0
BnaC07g35430D	69	65	58	32	30	19	113	67	15
BnaC07g35440D	0	0	0	0	0	0	0	0	0
BnaC07g35450D	138	158	106	281	231	237	319	316	251
BnaC07g35460D	0	0	0	0	0	0	0	0	0
BnaC07g35470D	0	0	0	0	0	0	0	0	0
BnaC07g35480D	0	0	0	0	0	0	0	0	0
BnaC07g35490D	0	1	1	6	11	2	13	8	10
BnaC07g35500D	1680	2137	1390	880	663	540	4443	3612	1708
BnaC07g35510D	6	2	4	10	3	0	23	5	10
BnaC07g35520D	8294	11579	5580	14764	13454	9162	11959	10583	6981
BnaC07g35530D	2911	3957	2489	2104	2104	1508	4312	4780	3286
BnaC07g35540D	0	0	0	0	0	0	0	0	0
BnaC07g35550D	9100	11803	8350	10308	12241	9919	11450	12976	11890
BnaC07g35560D	0	0	0	0	0	0	0	0	0
BnaC07g35570D	0	0	0	0	0	0	0	0	0
BnaC07g35580D	0	0	0	0	0	0	0	0	0
BnaC07g35590D	0	0	0	0	0	0	0	0	0
BnaC07g35600D	0	0	0	0	0	0	0	0	0
BnaC07g35610D	0	0	0	0	0	0	0	0	0
BnaC07g35620D	25	27	24	11	13	17	26	20	23
BnaC07g35630D	0	0	0	3	1	0	2	5	0
BnaC07g35640D	0	0	0	0	0	0	0	0	0
BnaC07g35650D	3	11	4	10	3	8	18	14	18
BnaC07g35660D	2	7	5	0	4	1	3	4	3
BnaC07g35670D	45	49	18	31	31	22	56	61	22
BnaC07g35680D	1472	1969	1133	1569	1475	916	1322	1307	721
BnaC07g35690D	235	406	180	344	323	228	470	384	267
BnaC07g35700D	5795	7500	6294	9550	8758	7829	9521	8925	6945
BnaC07g35710D	0	0	0	0	0	0	0	0	0
BnaC07g35720D	0	0	0	0	0	0	0	0	0
BnaC07g35730D	7118	8775	7394	7394	6772	6990	17877	15636	12465
BnaC07g35740D	561	729	530	563	535	493	639	740	651
BnaC07g35750D	460	581	469	379	331	292	649	643	625
BnaC07g35760D	0	1	0	2	0	0	0	2	0
BnaC07g35770D	204	294	157	179	143	155	248	302	193
BnaC07g35780D	3541	5006	3774	5850	5404	5061	5542	6158	5110
BnaC07g35790D	11	10	15	6	6	3	16	4	6
BnaC07g35800D	1361	2704	2628	3281	3859	4114	2969	4357	4250
BnaC07g35810D	0	0	0	0	3	0	0	0	0
BnaC07g35820D	2	2	1	0	0	0	2	3	0
BnaC07g35830D	0	0	0	0	0	0	0	0	0
BnaC07g35840D	2	2	0	0	1	4	0	0	0
BnaC07g35850D	67	100	87	22	38	27	4	0	4
BnaC07g35860D	966	1270	873	456	410	367	839	788	594
BnaC07g35870D	2	6	1	5	6	4	5	1	4
BnaC07g35880D	42	71	26	60	58	34	70	39	19
BnaC07g35890D	240	364	184	348	365	247	379	359	309
BnaC07g35900D	1254	1779	1237	1451	1373	1167	1677	1867	1586
BnaC07g35910D	861	1215	696	1151	1183	1015	1147	1257	813
BnaC07g35920D	0	0	0	1	0	0	0	0	0
BnaC07g35930D	25	18	7	11	8	12	26	21	7
BnaC07g35940D	0	3	0	0	0	0	0	0	0
BnaC07g35950D	182	342	143	136	136	60	320	307	140
BnaC07g35960D	12	14	17	7	5	3	4	11	0
BnaC07g35970D	18	9	3	3	7	6	13	9	16
BnaC07g35980D	0	0	0	0	0	0	0	0	0
BnaC07g35990D	0	0	0	0	0	0	0	0	0
BnaC07g36000D	0	0	0	0	0	0	0	0	0
BnaC07g36010D	0	0	0	0	0	0	0	0	0
BnaC07g36020D	0	0	0	0	0	0	0	0	0
BnaC07g36030D	1	2	1	5	2	1	0	1	2
BnaC07g36040D	0	4	1	0	0	0	4	1	0
BnaC07g36050D	2224	2471	3174	3060	2904	2386	2692	2444	3880
BnaC07g36060D	1592	2158	1334	1990	1988	1610	1561	1539	1037
BnaC07g36070D	53826	73126	54766	82502	73159	63996	79564	86482	76492
BnaC07g36080D	137	144	130	116	83	66	462	464	270
BnaC07g36090D	2	1	2	5	1	2	6	1	1
BnaC07g36100D	0	0	0	0	0	0	0	0	0
BnaC07g36110D	0	0	0	0	0	2	0	0	3
BnaC07g36120D	0	0	0	0	0	0	0	0	0
BnaC07g36130D	4	3	2	4	4	8	13	5	8
BnaC07g36140D	11	20	11	18	27	17	21	20	11
BnaC07g36150D	6	2	8	4	2	7	11	18	5
BnaC07g36160D	0	0	0	0	0	0	0	0	4
BnaC07g36170D	18	18	24	118	71	112	5	3	5
BnaC07g36180D	457	575	319	440	381	323	706	744	420
BnaC07g36190D	66	113	49	82	47	50	122	139	76
BnaC07g36200D	34	9	16	6	17	10	33	39	13
BnaC07g36210D	7	10	2	2	7	7	12	13	7
BnaC07g36220D	0	0	0	0	0	0	0	1	0
BnaC07g36230D	0	0	0	0	0	0	0	0	0
BnaC07g36240D	0	0	0	0	0	0	0	0	0
BnaC07g36250D	23506	31997	32871	33378	30224	35774	54434	59513	50009
BnaC07g36260D	271	319	246	212	201	187	423	344	302
BnaC07g36270D	0	0	0	0	0	0	0	0	0
BnaC07g36280D	0	0	0	0	0	0	0	0	0
BnaC07g36290D	0	0	0	0	0	0	0	0	0
BnaC07g36300D	0	0	0	0	2	0	0	0	0
BnaC07g36310D	1430	1878	1281	865	953	761	1573	1476	723
BnaC07g36320D	0	0	0	0	0	0	0	0	0
BnaC07g36330D	1	2	6	0	2	2	0	0	2
BnaC07g36340D	11	10	17	8	3	5	40	26	14
BnaC07g36350D	15	14	10	7	12	7	6	11	8
BnaC07g36360D	32	52	34	38	33	33	109	77	51
BnaC07g36370D	901	1197	992	1416	1305	1147	1239	1154	937
BnaC07g36380D	13	4	10	7	15	10	16	12	12
BnaC07g36390D	23	36	22	22	34	17	33	38	5
BnaC07g36400D	995	1031	504	1090	967	543	1198	502	145
BnaC07g36410D	1	6	2	3	4	3	3	4	0
BnaC07g36420D	7150	8707	6259	6469	6461	4426	5147	4360	3239
BnaC07g36430D	2047	2244	2214	1189	1057	1189	6052	4816	4389
BnaC07g36440D	1481	2055	1927	1086	1122	1242	1989	1988	2240
BnaC07g36450D	123	171	245	162	233	303	145	186	376
BnaC07g36460D	18	28	28	16	15	19	18	23	38
BnaC07g36470D	0	0	0	0	0	0	0	0	0
BnaC07g36480D	1279	1763	1757	1726	1819	1763	1382	1392	1375
BnaC07g36490D	26	35	26	31	42	27	35	27	9
BnaC07g36500D	3	2	12	0	0	4	2	4	2
BnaC07g36510D	9	13	15	4	8	8	2	3	1
BnaC07g36520D	2	0	2	0	2	0	0	0	0
BnaC07g36530D	0	0	0	0	0	0	0	0	2
BnaC07g36540D	2	0	0	0	0	0	0	2	0
BnaC07g36550D	22	323	983	126	601	1561	39	474	901
BnaC07g36560D	831	1070	754	938	861	720	1188	1127	1239
BnaC07g36570D	97	94	83	57	84	60	106	103	64
BnaC07g36580D	115	174	102	58	47	63	40	21	16
BnaC07g36590D	127	193	139	96	65	87	358	331	268
BnaC07g36600D	1393	1870	1175	1844	1649	1213	1059	1150	883
BnaC07g36610D	131	174	155	132	128	136	197	228	189
BnaC07g36620D	1677	2207	1651	1513	1306	1109	2597	2420	2036
BnaC07g36630D	167	334	265	269	199	288	289	290	402
BnaC07g36640D	85	117	132	157	151	182	175	158	146
BnaC07g36650D	3183	4603	5541	9741	8935	11061	6603	7540	9151
BnaC07g36660D	285	387	753	722	590	910	523	582	684
BnaC07g36670D	0	0	0	0	0	3	0	0	0
BnaC07g36680D	573	766	451	625	637	451	930	918	484
BnaC07g36690D	277	362	297	353	223	330	670	698	559
BnaC07g36700D	1496	11242	28703	3494	8005	24142	1971	20707	38857
BnaC07g36710D	98	139	98	100	136	136	164	149	106
BnaC07g36720D	4	11	6	10	3	3	21	9	3
BnaC07g36730D	8	23	24	22	13	35	23	16	14
BnaC07g36740D	0	0	0	0	0	0	0	0	0
BnaC07g36750D	800	1085	1089	908	932	1024	1129	1175	1552
BnaC07g36760D	55	77	75	47	39	53	62	55	70
BnaC07g36770D	1	0	5	0	0	0	0	0	0
BnaC07g36780D	36	24	31	37	15	23	0	1	1
BnaC07g36790D	0	0	0	0	0	0	0	0	0
BnaC07g36800D	4991	6920	4160	4078	4110	3482	5149	5884	3887
BnaC07g36810D	23	31	12	19	13	15	18	24	20
BnaC07g36820D	0	0	0	0	0	0	1	0	0
BnaC07g36830D	277	303	270	520	466	502	509	553	515
BnaC07g36840D	494	719	549	971	1046	974	868	952	816
BnaC07g36850D	8	14	3	3	1	3	8	6	6
BnaC07g36860D	21	27	18	14	10	17	35	27	33
BnaC07g36870D	0	0	0	0	0	0	0	0	0
BnaC07g36880D	1231	1840	1104	811	761	690	2036	2275	1325
BnaC07g36890D	4	15	8	2	5	3	20	15	9
BnaC07g36900D	0	0	1	0	0	0	0	1	0
BnaC07g36910D	1028	1407	1173	1907	1783	1791	1452	1508	1541
BnaC07g36920D	0	0	0	0	0	0	0	0	0
BnaC07g36930D	1453	1827	1541	1138	1090	1198	1063	1094	980
BnaC07g36940D	0	0	0	0	0	0	0	1	0
BnaC07g36950D	0	0	0	0	0	0	0	1	0
BnaC07g36960D	0	0	0	0	0	0	0	0	0
BnaC07g36970D	0	0	0	0	0	0	0	0	0
BnaC07g36980D	1	0	1	0	0	0	4	1	0
BnaC07g36990D	8	8	3	3	3	0	1	8	8
BnaC07g37000D	117	145	86	136	189	95	106	131	76
BnaC07g37010D	10	18	21	13	21	11	25	14	16
BnaC07g37020D	0	0	0	0	0	0	0	0	0
BnaC07g37030D	0	0	0	0	0	0	0	0	0
BnaC07g37040D	8	10	7	0	2	5	8	14	11
BnaC07g37050D	66	81	85	145	164	175	131	117	136
BnaC07g37060D	206812	319109	281697	328005	299733	305986	309381	332526	314366
BnaC07g37070D	0	0	0	0	0	0	0	0	0
BnaC07g37080D	0	0	0	0	0	0	0	0	0
BnaC07g37090D	0	0	0	0	0	0	0	0	0
BnaC07g37100D	0	4	0	1	0	1	2	0	2
BnaC07g37110D	0	0	0	0	0	0	3	0	0
BnaC07g37120D	86	131	79	88	87	62	182	170	96
BnaC07g37130D	0	0	0	0	0	0	0	0	0
BnaC07g37140D	0	0	0	0	0	0	0	0	0
BnaC07g37150D	0	0	0	0	0	0	0	0	0
BnaC07g37160D	0	0	0	0	0	0	0	0	0
BnaC07g37170D	1	2	0	2	0	0	1	0	0
